target_name,model,feature,top20_split_count,mean_rank_when_top20,max_mean_abs_shap,fraction_splits_top20
FILD or FILA ADJUDICATED,genomic,rs1423029_A_0,9,12.777777777777779,0.20180874655809244,0.3
FILD or FILA ADJUDICATED,genomic,rs1423029_A_1,1,15.0,0.05959451315595803,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs1479945_C_2,2,13.0,0.17420031570484665,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs1488496_C_2,2,10.0,0.058938751759563486,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs1496725_A_2,1,11.0,0.12375613313617838,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs1669778_T_1,1,19.0,0.08601150357099274,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs1669778_T_2,2,16.0,0.12624429187198338,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs16837903_G_0,1,17.0,0.026645600426405368,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs16837903_G_1,3,7.333333333333333,0.17979800698889642,0.1
FILD or FILA ADJUDICATED,genomic,rs16837903_G_2,17,8.352941176470589,0.5458452895447264,0.5666666666666667
FILD or FILA ADJUDICATED,genomic,rs169889_A_0,3,10.666666666666666,0.33499029964557137,0.1
FILD or FILA ADJUDICATED,genomic,rs169889_A_2,1,10.0,0.12141189486029869,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs17019820_A_1,2,8.0,0.1506612099731675,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs17616659_G_0,1,10.0,0.12386734711627446,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs17616659_G_1,5,8.8,0.2523056882873286,0.16666666666666666
FILD or FILA ADJUDICATED,genomic,rs17616659_G_2,1,13.0,0.11378236883772265,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs17690703_C_0,12,6.833333333333333,0.24953603332717988,0.4
FILD or FILA ADJUDICATED,genomic,rs17690703_C_1,1,17.0,0.1469022065770112,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs17690703_C_2,2,18.5,0.11272806231989105,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs1851741_G_1,2,15.0,0.15738638539015007,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs1851741_G_2,5,11.6,0.22012693585076465,0.16666666666666666
FILD or FILA ADJUDICATED,genomic,rs1981997_G_0,1,18.0,0.011502489916793134,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs1981997_G_2,9,6.222222222222222,0.43754869976997934,0.3
FILD or FILA ADJUDICATED,genomic,rs2034650_A_0,3,13.666666666666666,0.1934804118099334,0.1
FILD or FILA ADJUDICATED,genomic,rs2034650_A_2,1,12.0,0.26255272470860075,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2067832_G_1,1,19.0,0.045400295394873454,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2071627_C_0,6,13.333333333333334,0.17463389207027138,0.2
FILD or FILA ADJUDICATED,genomic,rs2071627_C_1,2,6.5,0.19475594235211066,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs2071627_C_2,3,18.0,0.10343248258002621,0.1
FILD or FILA ADJUDICATED,genomic,rs2076295_T_0,4,9.5,0.2577760719164264,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs2076295_T_1,5,7.8,0.20592413471488794,0.16666666666666666
FILD or FILA ADJUDICATED,genomic,rs2076295_T_2,1,5.0,0.31417322332774367,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2228972_G_0,1,4.0,0.19753964695155002,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2228972_G_1,3,8.0,0.32319663169662266,0.1
FILD or FILA ADJUDICATED,genomic,rs2228972_G_2,10,10.1,0.29473881672797325,0.3333333333333333
FILD or FILA ADJUDICATED,genomic,rs2353082_C_0,1,8.0,0.20107398359712017,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2361278_T_0,1,20.0,0.03798847514184518,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2361278_T_1,1,13.0,0.14245847436074163,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2375892_T_2,2,14.0,0.12046284185738416,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs2609255_T_1,1,15.0,0.11182148107783074,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2609255_T_2,1,4.0,0.26033144746156556,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2609260_T_1,1,11.0,0.13890707680902345,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2726049_A_0,4,10.5,0.11951138106545674,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs2726049_A_1,16,9.8125,0.42954580094010025,0.5333333333333333
FILD or FILA ADJUDICATED,genomic,rs2726049_A_2,9,9.555555555555555,0.33615034231195784,0.3
FILD or FILA ADJUDICATED,genomic,rs2736100_A_0,1,8.0,0.08664361557210606,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2736100_A_1,9,12.333333333333334,0.3014207282109593,0.3
FILD or FILA ADJUDICATED,genomic,rs2736100_A_2,4,14.0,0.18447736636981432,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs2857476_C_0,1,20.0,0.05256150030342808,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs2857476_C_1,3,8.333333333333334,0.17975811472318154,0.1
FILD or FILA ADJUDICATED,genomic,rs2857476_C_2,1,19.0,0.09572023821125113,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs28703652_G_2,1,20.0,0.0717933244142665,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs302837_A_0,4,7.75,0.30069660316510566,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs302837_A_1,7,8.428571428571429,0.2903116013651866,0.23333333333333334
FILD or FILA ADJUDICATED,genomic,rs3130157_G_0,1,16.0,0.06695530450579763,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs3130157_G_1,3,4.666666666666667,0.2662709985242028,0.1
FILD or FILA ADJUDICATED,genomic,rs3130157_G_2,1,12.0,0.06090395299667936,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs3131520_C_1,8,9.75,0.3116073808025975,0.26666666666666666
FILD or FILA ADJUDICATED,genomic,rs3131520_C_2,5,17.2,0.1812719872996053,0.16666666666666666
FILD or FILA ADJUDICATED,genomic,rs34425120_G_2,1,13.0,0.10616269515893437,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs34547036_C_1,5,9.6,0.3605175619012594,0.16666666666666666
FILD or FILA ADJUDICATED,genomic,rs34547036_C_2,2,7.0,0.2866700856268506,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs34625679_T_2,1,19.0,0.13373646118700555,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs34825924_G_1,2,17.0,0.14120849591767531,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs34825924_G_2,4,4.0,0.3097274040634137,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs35705950.1_G_1,7,8.714285714285714,0.31044438589082457,0.23333333333333334
FILD or FILA ADJUDICATED,genomic,rs35705950.1_G_2,27,2.5925925925925926,0.7486939681161289,0.9
FILD or FILA ADJUDICATED,genomic,rs3744761_C_1,1,7.0,0.022984771730308256,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs3744761_C_2,2,17.5,0.16477962054117223,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs3750920_C_1,4,12.75,0.20084766275431457,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs3750920_C_2,2,15.5,0.1170487559649042,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs3778337_G_2,2,10.0,0.22034388078969278,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs3829223_C_1,2,5.5,0.32067404364251195,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs3829223_C_2,2,17.0,0.09981275986727217,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs4077759_T_2,2,17.0,0.10663861744610256,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs41482151_C_0,1,9.0,0.12399916359411964,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs41482151_C_1,2,18.0,0.23202321038772877,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs415430_T_0,1,7.0,0.13715500568206396,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs415430_T_2,1,17.0,0.11096354180280611,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs4672388_T_1,1,17.0,0.08852478663950931,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs4680134_C_1,1,20.0,0.22006058790909086,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs4680134_C_2,1,15.0,0.15167226429707897,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs469942_C_1,2,10.0,0.16778493495071575,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs4727443_C_0,7,10.571428571428571,0.20796233877116907,0.23333333333333334
FILD or FILA ADJUDICATED,genomic,rs4727443_C_1,1,4.0,0.17729558311802895,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs4727443_C_2,5,13.8,0.10049678348576158,0.16666666666666666
FILD or FILA ADJUDICATED,genomic,rs4918072_G_1,1,18.0,0.07752650784837031,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs4960330_T_0,1,12.0,0.12899195572865652,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs4960330_T_2,4,8.25,0.3211900344179282,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs55672765_C_1,7,7.285714285714286,0.2806183213419363,0.23333333333333334
FILD or FILA ADJUDICATED,genomic,rs55672765_C_2,1,4.0,0.20250477655521537,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs55682827_C_2,2,12.5,0.10476642442033157,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs56111559_G_1,1,8.0,0.2236991087586609,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs56111559_G_2,2,10.0,0.2010145252119685,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs56184452_G_2,1,19.0,0.08057813206060015,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs56387623_T_1,1,15.0,0.03481312761594514,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs56387623_T_2,1,15.0,0.12080558913980655,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs56744128_A_0,1,13.0,0.015710311268242055,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs56744128_A_1,1,4.0,0.25966478873584875,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs5743890_T_1,2,17.5,0.14433388365656327,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs5743890_T_2,6,10.666666666666666,0.27627302429656386,0.2
FILD or FILA ADJUDICATED,genomic,rs5743894_T_1,1,15.0,0.051141719910410985,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs5743894_T_2,1,17.0,0.10123862454415304,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs601878_C_1,4,10.0,0.27189653366430633,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs601878_C_2,4,10.25,0.1738176265259019,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs616768_G_1,3,5.0,0.17648929860696616,0.1
FILD or FILA ADJUDICATED,genomic,rs616768_G_2,1,11.0,0.05440386919926858,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs62112917_C_2,1,16.0,0.059471547451496305,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs62354543_A_1,1,15.0,0.09357609364637941,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs62505367_T_0,1,12.0,0.1522435667792375,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs62505367_T_1,1,12.0,0.16432407220552794,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs62530710_G_1,4,12.75,0.17319652944109948,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs62530710_G_2,3,7.666666666666667,0.19073647386654347,0.1
FILD or FILA ADJUDICATED,genomic,rs6491201_C_0,3,16.0,0.10418343221200449,0.1
FILD or FILA ADJUDICATED,genomic,rs6491201_C_1,1,13.0,0.15487260020969248,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs6491201_C_2,1,5.0,0.15871765971408258,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs6499642_C_2,2,12.0,0.12962280925575245,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs664034_T_1,1,13.0,0.13101354485247899,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs664034_T_2,1,20.0,0.08588769843044287,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs6899532_G_1,1,18.0,0.13501758143960024,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs6970647_T_0,2,14.5,0.08696144363149041,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs6970647_T_2,1,8.0,0.14173697908831337,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs699240_T_0,11,10.727272727272727,0.29595828609980795,0.36666666666666664
FILD or FILA ADJUDICATED,genomic,rs699240_T_1,8,8.125,0.3179300266219843,0.26666666666666666
FILD or FILA ADJUDICATED,genomic,rs7041597_T_0,1,10.0,0.07915551697819409,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs7041597_T_1,2,17.5,0.09586509117531186,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs7041597_T_2,3,11.666666666666666,0.49107602198252026,0.1
FILD or FILA ADJUDICATED,genomic,rs708686_C_1,1,10.0,0.10667673341899046,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs708686_C_2,2,8.5,0.19009159026597822,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs7122936_A_0,1,9.0,0.11440276268383218,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs7122936_A_1,1,18.0,0.13302312792385323,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs72722911_G_2,1,20.0,0.09591339775042707,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs72762052_C_1,1,12.0,0.1155451875815223,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs73409602_C_1,2,11.0,0.1057092041091759,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs73409602_C_2,1,5.0,0.1830101414921382,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs73997403_C_1,6,7.333333333333333,0.2723572668787431,0.2
FILD or FILA ADJUDICATED,genomic,rs74760554_C_2,1,17.0,0.048056070642512674,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs74987898_C_1,2,14.5,0.1636862842823449,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs74987898_C_2,1,17.0,0.05874453203225042,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs7547997_G_0,3,12.666666666666666,0.1261155958210983,0.1
FILD or FILA ADJUDICATED,genomic,rs7547997_G_2,3,11.0,0.1795982110563224,0.1
FILD or FILA ADJUDICATED,genomic,rs756345_G_0,2,4.5,0.239741948655557,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs756345_G_1,2,13.5,0.21035963439223468,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs756345_G_2,3,15.333333333333334,0.1815378146517026,0.1
FILD or FILA ADJUDICATED,genomic,rs76160568_A_2,1,10.0,0.11391855918695755,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs76475316_T_2,1,8.0,0.1244763567368831,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs7725218_G_0,2,8.5,0.2148949394341921,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs7725218_G_2,2,11.5,0.19063403494204179,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs7730878_A_0,1,13.0,0.06600969182662769,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs7730878_A_1,2,14.5,0.07841245663968231,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs7730878_A_2,6,11.333333333333334,0.27550329631228,0.2
FILD or FILA ADJUDICATED,genomic,rs79242376_G_1,2,11.5,0.1398777967830975,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs79242376_G_2,1,12.0,0.0546943825496498,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs79252367_G_1,3,15.0,0.19521263674545095,0.1
FILD or FILA ADJUDICATED,genomic,rs79252367_G_2,5,10.2,0.20142396845683985,0.16666666666666666
FILD or FILA ADJUDICATED,genomic,rs7934606_C_2,3,14.333333333333334,0.18067793122061923,0.1
FILD or FILA ADJUDICATED,genomic,rs7942850_T_0,4,10.75,0.18307423488223978,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs7942850_T_1,2,5.0,0.2816267343597516,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs7942850_T_2,2,14.5,0.24014971043137306,0.06666666666666667
FILD or FILA ADJUDICATED,genomic,rs918174_T_0,3,10.666666666666666,0.13478587722007962,0.1
FILD or FILA ADJUDICATED,genomic,rs918174_T_2,1,6.0,0.16398771520661395,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs923077_A_1,3,7.333333333333333,0.18965295922890438,0.1
FILD or FILA ADJUDICATED,genomic,rs923077_A_2,1,16.0,0.1497482081966118,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs9397724_G_2,1,7.0,0.22720539187983887,0.03333333333333333
FILD or FILA ADJUDICATED,genomic,rs9931202_G_0,4,13.5,0.14574816153545253,0.13333333333333333
FILD or FILA ADJUDICATED,genomic,rs9931202_G_1,4,11.0,0.23418352742410156,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,predicted_risk,30,1.0333333333333334,2.835775650374531,1.0
NON FIBROTIC ILA ADJUDICATED,combined,rs1015097_A_0,10,8.9,0.8855549894994023,0.3333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1015097_A_1,3,12.0,0.21920437356353975,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1015097_A_2,1,20.0,0.06176269415753289,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10422762_A_0,1,4.0,0.08785642508837577,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10422762_A_1,2,15.0,0.05403009662605121,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs10484326_T_0,3,8.666666666666666,0.09063863100193463,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs10484326_T_2,2,13.5,0.07130093945851074,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs10518693_C_0,1,8.0,0.08935984569673269,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10518693_C_1,4,4.75,0.1520583343170387,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10518693_C_2,1,7.0,0.06386625957606054,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10748858_T_0,4,12.0,0.2919356973264248,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10748858_T_1,2,13.0,0.09105650566038928,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs10748858_T_2,1,11.0,0.08389561200567301,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10776482_A_0,2,16.0,0.05730750206503199,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs10776482_A_1,2,15.0,0.1571775694361744,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs10776482_A_2,5,9.6,0.533812260297056,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,combined,rs10783497_A_1,4,11.0,0.3703249406299443,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10783497_A_2,3,7.666666666666667,0.2328320927726888,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs10881263_G_0,1,13.0,0.10814798965183361,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs10881263_G_1,2,15.0,0.12896342529464347,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs11083093_G_2,1,14.0,0.12276123736411058,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs11102362_G_1,3,16.333333333333332,0.051397258020918796,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs11154034_T_0,5,10.0,0.35857916095895853,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,combined,rs11154034_T_1,2,16.0,0.07461244438766267,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs11154034_T_2,2,13.5,0.16383789780920532,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs11191865_G_1,1,6.0,0.26821509837041246,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1123573_A_0,6,5.166666666666667,0.6381307963972574,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs1123573_A_1,3,9.333333333333334,0.15011860607093377,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1123573_A_2,3,13.333333333333334,0.2867340667279595,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs11264306_A_0,1,15.0,0.10143555228711341,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs11264306_A_1,1,14.0,0.10500007978615875,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs11680126_C_0,1,10.0,0.08344080744289868,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs11680126_C_2,2,3.5,0.23780318826127428,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1189320_G_0,1,5.0,0.10789781661045271,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1189320_G_1,3,11.666666666666666,0.18375632852946602,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1189320_G_2,4,9.75,0.23343308096648152,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs12275748_C_1,2,9.5,0.06928767477190005,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs12422371_C_0,1,7.0,0.06886519822425721,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs12446021_G_0,1,10.0,0.040933280261625946,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs12610495_A_0,6,13.166666666666666,0.1102392285840669,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs12610495_A_2,2,5.0,0.1678259766582828,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs12626788_C_1,5,14.8,0.1591322047044544,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,combined,rs12626788_C_2,7,13.714285714285714,0.1454986572136961,0.23333333333333334
NON FIBROTIC ILA ADJUDICATED,combined,rs12665063_A_1,2,15.0,0.12965707513121497,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs12665063_A_2,1,3.0,0.14190141618564486,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs12710674_C_2,1,10.0,0.08793587440488969,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs12713927_G_1,1,9.0,0.04110173316658137,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs12713927_G_2,3,9.666666666666666,0.23211484866769214,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1278769_G_1,8,8.375,0.23305608678023285,0.26666666666666666
NON FIBROTIC ILA ADJUDICATED,combined,rs1278769_G_2,5,10.0,0.16035862437814774,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,combined,rs12928193_G_1,2,11.5,0.10603811328497693,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs12928193_G_2,2,9.0,0.25573945266262366,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs12975986_C_2,1,2.0,0.1278784111056035,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs13183751_G_0,1,10.0,0.09875950701356125,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs13183751_G_1,3,10.0,0.16258842083866204,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs13183751_G_2,1,20.0,0.0668550731685073,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs13299670_C_1,1,18.0,0.0570126404711046,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1422506_G_0,6,10.666666666666666,0.16389327303858364,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs1422506_G_2,2,16.0,0.04145066085256713,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1423029_A_0,2,17.5,0.0807356851982083,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1423029_A_1,2,10.5,0.09803568650775234,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1423029_A_2,2,10.0,0.15714517366606526,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1479945_C_0,4,13.75,0.1100279749827871,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1479945_C_2,2,7.5,0.1894493183519017,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1488496_C_1,1,19.0,0.07334322012354122,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1488496_C_2,2,4.5,0.25168588865264185,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1496725_A_1,1,15.0,0.03413865292334232,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1496725_A_2,1,13.0,0.10311197390538329,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs151036604_T_1,2,15.0,0.0473122005502915,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1669778_T_1,3,10.333333333333334,0.16075245623101425,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1669778_T_2,8,9.5,0.23031549601654983,0.26666666666666666
NON FIBROTIC ILA ADJUDICATED,combined,rs16837903_G_1,2,9.5,0.28438352200393674,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs16837903_G_2,2,9.5,0.19802004786901178,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs169889_A_0,1,20.0,0.08594605025250665,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs17019820_A_1,1,9.0,0.08242317956575221,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs17019820_A_2,1,20.0,0.03913526797509292,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs17372089_A_2,2,5.5,0.11845453722360266,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs17616659_G_0,1,6.0,0.25337723132550555,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs17616659_G_1,3,13.333333333333334,0.1272265143061972,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs17690703_C_1,2,6.5,0.16158455912399888,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs1851741_G_0,1,18.0,0.03016730373169134,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1851741_G_1,1,12.0,0.03767934074272395,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,combined,rs1851741_G_2,2,3.0,0.2810549568515169,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,combined,rs2034650_A_0,3,11.666666666666666,0.27053469601781766,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2034650_A_1,3,11.333333333333334,0.1826135036105823,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2067832_G_0,1,19.0,0.02831952982608708,0.03333333333333333
