target_name,model,feature,top20_split_count,mean_rank_when_top20,max_mean_abs_shap,fraction_splits_top20
FILD or FILA ADJUDICATED,genomic,rs7725218_G_1,1,12.0,0.08130946554842865,0.1
FILD or FILA ADJUDICATED,genomic,rs7934606_C_1,1,17.0,0.1030353879978978,0.1
FILD or FILA ADJUDICATED,genomic,rs918174_T_0,1,19.0,0.04146263484173979,0.1
FILD or FILA ADJUDICATED,genomic,rs9931202_G_1,1,13.0,0.08118059350796317,0.1
NON FIBROTIC ILA ADJUDICATED,combined,1-78956432-T-C_C_0,1,11.0,0.06737541776281034,0.1
NON FIBROTIC ILA ADJUDICATED,combined,1-78956432-T-C_C_1,2,8.0,0.1262183729155764,0.2
NON FIBROTIC ILA ADJUDICATED,combined,1-78956432-T-C_C_2,2,13.0,0.13789921410644565,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.150870628_G_0,3,11.333333333333334,0.13549241194656877,0.3
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.150870628_G_1,2,15.5,0.13478729351177068,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.158818206_T_1,1,11.0,0.19590716757307192,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.158818206_T_2,2,3.5,0.26642711778449907,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.205615946_A_1,1,14.0,0.09225833678272953,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.205615946_A_2,1,17.0,0.050148044969892724,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.3296950_C_0,1,12.0,0.12203175211989373,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.3296950_C_2,1,4.0,0.11895904971634484,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_1.59392955_C_2,1,12.0,0.0893967617116109,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_10.119258162_A_1,1,20.0,0.06763268040317523,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_10.72702459_G_1,1,7.0,0.08149814283425046,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_10.72702459_G_2,2,9.0,0.16514209553292092,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_10.8302601_T_2,1,19.0,0.07482588833879668,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_11.112651769_T_0,1,18.0,0.0766475912628252,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_11.112651769_T_2,1,5.0,0.10664861048607562,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_11.1242507_A_2,1,16.0,0.08198157918979529,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_14.48115001_G_2,1,6.0,0.07722975973588408,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_14.54355546_A_2,2,11.5,0.1278493544728604,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_14.89605816_T_0,1,10.0,0.0714596442376048,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_14.89605816_T_1,1,5.0,0.2593869984116379,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_15.63436970_A_2,1,14.0,0.08608462791591825,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_15.85827144_A_1,1,14.0,0.07434785391131059,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_15.94663430_A_1,2,13.0,0.1579818336738993,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_16.50375840_A_1,1,19.0,0.06966750320003928,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_16.50375840_A_2,1,18.0,0.08738441774641667,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_16.79119977_A_1,1,12.0,0.19395577465376115,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_17.17325862_T_1,1,16.0,0.17847011002370108,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_17.31952151_G_1,2,6.0,0.1373029803561503,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_17.31952151_G_2,1,6.0,0.08140355651203282,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_17.42643726_G_1,1,3.0,0.866127588152735,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_17.43926986_T_1,1,4.0,0.2609933849454733,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_18.40231832_G_0,1,18.0,0.04385332439929266,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_18.45588245_C_2,1,11.0,0.12962805889675486,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_18.666624_C_2,1,20.0,0.15821421305344308,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_2.113852747_C_2,1,13.0,0.12985941696118494,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_2.175197825_A_1,1,8.0,0.23174290506372835,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_2.230081608_T_1,2,15.0,0.17991354719445332,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_2.230081608_T_2,1,2.0,0.2648121678147444,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_2.32913606_T_2,1,3.0,0.22870331432276686,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_20.59746371_C_2,1,4.0,0.841700341980831,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_20.62251795_C_1,1,20.0,0.06553000211989124,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_20.62284983_G_2,1,9.0,0.224602918010685,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_21.34864390_G_2,1,12.0,0.13062048862002204,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_22.44499088_G_2,1,3.0,0.15226859234834725,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_3.147732663_C_2,1,7.0,0.5720448903604107,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_3.43776742_C_2,1,3.0,0.13955947236479121,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_3.44224552_G_2,1,5.0,0.12419084605431369,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_4.167703896_A_1,1,12.0,0.06536637869500199,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_4.31783881_A_2,1,8.0,0.10570198621537881,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_4.37911871_C_2,1,7.0,0.07652382637423288,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_5.111900862_C_1,1,9.0,0.15264535595238382,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_5.122423649_G_1,1,7.0,0.07824585802044605,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_5.1462719_A_0,1,15.0,0.08567719972027385,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_5.1508347_G_1,1,11.0,0.12652648866836766,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_5.1508347_G_2,2,13.0,0.17212944926804907,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_5.24554170_G_2,1,8.0,0.07443583863622269,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_5.53129288_G_1,1,14.0,0.10316907633224151,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.156028054_G_2,1,19.0,0.08555245525686282,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.158667056_T_1,2,11.0,0.18657200240324032,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.158667056_T_2,1,15.0,0.11669361020587374,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.32113570_A_1,1,19.0,0.15925784409815713,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.3579664_C_0,1,6.0,0.2296361061736699,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.3579664_C_1,1,3.0,0.3896666584556559,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.3579664_C_2,1,10.0,0.14217468590898752,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.38173439_G_2,2,14.0,0.06485369218523764,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.88954767_C_2,1,14.0,0.06283204192073476,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_6.93825173_A_2,1,17.0,0.07724204832743878,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.13758119_G_1,1,4.0,0.11365695941468623,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.158046568_A_1,2,10.5,0.13543952420480232,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.158046568_A_2,1,12.0,0.06645697634587018,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.24339007_G_0,1,15.0,0.07761613207669109,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.36122695_C_1,1,20.0,0.08272358965254716,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.38202969_G_1,1,16.0,0.06969878708407788,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.38202969_G_2,1,18.0,0.07535333803352973,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.71892998_C_2,1,11.0,0.0789667650408168,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_7.78912470_C_2,1,11.0,0.09599815620014585,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_8.116244104_A_2,2,12.0,0.06716076315616666,0.2
NON FIBROTIC ILA ADJUDICATED,combined,JHU_9.117772061_C_2,1,17.0,0.09087150758227942,0.1
NON FIBROTIC ILA ADJUDICATED,combined,JHU_9.22204796_C_2,1,17.0,0.08247186821429363,0.1
NON FIBROTIC ILA ADJUDICATED,combined,predicted_risk,10,1.1,1.6633027275135728,1.0
NON FIBROTIC ILA ADJUDICATED,combined,rs1015097_A_0,1,3.0,0.18396003971533736,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1015097_A_2,1,9.0,0.1433597758240534,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs10518693_C_0,1,6.0,0.14335794851572242,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs10776482_A_2,1,5.0,0.15613195251865755,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs10783497_A_2,2,11.0,0.7686520482588636,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs10881263_G_0,1,5.0,0.11278280253703916,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs10881263_G_1,1,9.0,0.14815233855978377,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs10881263_G_2,1,16.0,0.09507913878111413,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs11102362_G_0,1,13.0,0.0780701018137259,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1123573_A_0,1,10.0,0.09634769288796984,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1189320_G_1,2,16.0,0.16455778532690787,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs1189320_G_2,1,13.0,0.06297685360691349,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs12275748_C_1,1,6.0,0.2585554134128085,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs12610495_A_0,1,3.0,0.13163421945288786,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs12610495_A_1,1,4.0,0.17606974007683193,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs12610495_A_2,1,8.0,0.09011144508367622,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs12626788_C_2,1,13.0,0.09758207494637298,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs12713927_G_2,1,8.0,0.06842300992540504,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1278769_G_1,2,16.0,0.10504830454332494,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs12975986_C_1,1,9.0,0.0716598620661332,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs13183751_G_1,1,13.0,0.11898286882200278,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1423029_A_0,1,15.0,0.06279208966229984,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1479945_C_2,1,6.0,0.19590210887236606,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs169889_A_0,1,19.0,0.06563644572130276,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs17019820_A_2,1,5.0,0.20373713227864082,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1851741_G_0,1,13.0,0.18555287950937951,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs1851741_G_2,2,5.5,0.48160634315720147,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs2067832_G_1,1,15.0,0.08259128110100811,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2071627_C_1,1,14.0,0.18527049648292537,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2071627_C_2,1,10.0,0.08233504120378937,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2109069_G_1,1,20.0,0.03591414334782722,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2109069_G_2,1,12.0,0.07872274984723582,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2353082_C_0,1,15.0,0.054804121540887735,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2361278_T_1,1,5.0,0.1670859755237911,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2577254_T_2,1,6.0,0.148322040416435,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs2857476_C_1,1,14.0,0.07775984468855557,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs28703652_G_0,1,16.0,0.07467235125482923,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs28703652_G_1,1,9.0,0.08456575261435205,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs302837_A_1,1,16.0,0.08387384471864368,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs3131520_C_0,1,20.0,0.0415618407541138,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs3131520_C_2,1,3.0,0.2623727917555044,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs34425120_G_2,1,10.0,0.0596164782668813,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs34825924_G_1,3,6.333333333333333,0.5219396800482111,0.3
NON FIBROTIC ILA ADJUDICATED,combined,rs34825924_G_2,1,15.0,0.10046785438828894,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs35677769_G_1,1,6.0,0.0854233207018409,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs35705950.1_G_1,2,15.5,0.11774387867137068,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs3829223_C_0,1,17.0,0.10701755312003959,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs4077759_T_0,1,9.0,0.07309549605890209,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs4077759_T_2,1,9.0,0.12996058801001506,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs41482151_C_1,1,19.0,0.06638844421212643,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs56111559_G_1,2,9.0,0.2218038657365821,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs56111559_G_2,2,4.5,0.3709041656296652,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs56744128_A_0,1,17.0,0.06714429326467779,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs5743894_T_2,1,18.0,0.04976917717489617,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs616768_G_2,2,13.5,0.17696435891569948,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs6491201_C_0,1,15.0,0.04737346796556158,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs6491201_C_2,1,16.0,0.05286516543702523,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs68170294_G_1,2,8.5,0.19969900472574184,0.2
NON FIBROTIC ILA ADJUDICATED,combined,rs6899532_G_1,1,4.0,0.41960510425731223,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs6899532_G_2,1,16.0,0.04689350045680516,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs708686_C_0,1,19.0,0.043398577604767286,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs73409602_C_1,1,3.0,0.13402750363674654,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs74490361_T_1,1,11.0,0.06598299806272782,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs74490361_T_2,1,13.0,0.05915309900410801,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs7547997_G_1,5,5.2,0.5321752225953659,0.5
NON FIBROTIC ILA ADJUDICATED,combined,rs7547997_G_2,4,14.5,0.13667363129632035,0.4
NON FIBROTIC ILA ADJUDICATED,combined,rs7730878_A_1,1,19.0,0.09895705205376218,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs7934606_C_1,1,7.0,0.2421123136554662,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs893889_G_2,1,20.0,0.062417611895727865,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs918174_T_0,1,12.0,0.05475898127540871,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs923077_A_1,1,6.0,0.7360478723024991,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs923077_A_2,1,1.0,1.363257200439824,0.1
NON FIBROTIC ILA ADJUDICATED,combined,rs9931202_G_1,2,4.5,0.2295823745382172,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,1-78956432-T-C_C_0,2,11.0,0.7898924501751825,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,1-78956432-T-C_C_1,2,3.0,2.6819731357190895,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,1-78956432-T-C_C_2,2,5.5,1.9998281038559826,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.116317944_A_1,1,9.0,1111.867809944046,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.116317944_A_2,1,10.0,0.9844216597773683,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.14589126_C_1,1,2.0,344.16276560902304,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.150870628_G_0,3,9.666666666666666,2.2458787104349667,0.3
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.150870628_G_1,2,11.0,260.6059429098097,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.150999078_T_0,1,6.0,1.5795282821377878,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.158818206_T_0,1,16.0,6.653708868723909,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.158818206_T_1,1,1.0,1.1275162798924672,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.158818206_T_2,3,11.0,0.6428543492808522,0.3
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.205615946_A_1,1,11.0,0.06506416236343365,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.214589424_C_1,1,9.0,14.489295550677134,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.3296950_C_1,1,4.0,1.8419448290755227,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_1.3296950_C_2,1,18.0,0.6360517877056341,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_10.27434228_A_0,1,18.0,0.6636171280823687,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_10.27434228_A_1,1,1.0,3.4537506211446867,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_10.72702459_G_1,1,17.0,0.1799986286291723,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_10.72702459_G_2,2,12.5,0.9661694379760046,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_10.8302601_T_2,1,17.0,0.04185538359427299,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_11.1082604_G_2,1,2.0,8043.649505551363,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_11.112651769_T_1,1,18.0,0.17622771876050594,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_11.112651769_T_2,1,15.0,251.48808069558623,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_11.1489135_C_1,1,14.0,0.08202336939824006,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_11.1489135_C_2,1,10.0,270.4009631522886,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_11.1641030_A_1,1,11.0,263.8259249634035,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_12.7942733_T_2,1,12.0,796.0134616846401,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_14.54355546_A_2,1,5.0,0.11287445767149232,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_14.73705696_T_2,1,11.0,9.828528342212579,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_14.89605816_T_0,1,4.0,0.4563396110423782,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_14.89605816_T_1,1,3.0,0.15256345257409382,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_15.41057506_C_2,2,13.5,6.988142850658212,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_15.85827144_A_2,1,15.0,0.699101538547198,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_15.94663430_A_1,2,10.5,306.06328044263705,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_16.50375840_A_2,1,4.0,0.14027061242073857,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_17.31952151_G_1,1,6.0,0.4025691104550777,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_17.43743078_C_2,1,13.0,260.0357273036492,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_17.43809843_C_0,1,16.0,0.7539792855759023,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_17.43926986_T_0,1,3.0,4101.670926799381,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_18.45588245_C_2,1,6.0,0.09729872615487656,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.11015806_C_1,1,20.0,0.035256347954686254,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.111912714_G_2,1,16.0,240.5293931191091,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.113852747_C_1,1,7.0,1352.2959901710196,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.140723636_T_1,1,5.0,21.06106466813762,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.175197825_A_1,1,20.0,0.1790421993727726,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.175197825_A_2,1,17.0,0.688847127635576,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.231543932_C_2,1,14.0,258.85066598742566,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.30986644_C_1,1,20.0,0.6072529742545311,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_2.83601233_T_1,1,13.0,0.23959894601398066,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_20.58516864_C_2,1,15.0,6.8069640076390465,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_20.62284983_G_0,1,8.0,16.89385077954344,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_21.19723007_A_2,1,7.0,0.08503364443166589,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_21.34864390_G_2,1,6.0,298.135209893746,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_22.44499088_G_2,1,12.0,0.846265375958733,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_22.49181803_G_2,1,1.0,0.4940849865090662,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_3.43776742_C_2,1,3.0,0.5697749073347934,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_3.77509291_C_1,1,8.0,0.8583811231730621,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_4.167703896_A_1,2,11.0,420.1997476339599,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_4.31783881_A_1,1,9.0,1.3165761758593577,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_4.31783881_A_2,1,4.0,26.488851893131198,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_4.3267073_T_1,1,12.0,0.0602256727305048,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_4.4786883_G_2,1,20.0,0.6506518965091531,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_4.71205476_A_1,1,1.0,2.9257368741847314,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_4.7301064_T_1,1,17.0,238.1611707274152,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_4.83485848_T_2,1,11.0,0.2424193982213679,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_5.1298644_G_1,1,8.0,1316.0395155422325,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_5.169542102_C_2,1,13.0,0.7953952310529021,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_5.24554170_G_1,1,14.0,0.05117943680076434,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_5.44993092_A_2,1,11.0,0.29082902070975053,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_5.94972254_T_1,1,10.0,1.0538790084592635,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_6.100248281_A_0,1,5.0,1738.662985953415,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_6.156028054_G_2,1,5.0,0.1180631861394451,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_6.158667056_T_1,1,6.0,2.0864934701924036,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_6.158667056_T_2,1,8.0,0.09922738496854175,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_6.32113570_A_2,1,13.0,0.7293390690854203,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_6.32392980_T_1,1,7.0,0.3526282857473128,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_6.3579664_C_1,1,2.0,0.260304431935674,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_6.3579664_C_2,1,13.0,0.08773073880503701,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.13758119_G_1,1,4.0,2.358824195826576,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.13758119_G_2,1,1.0,6.203981323144837,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.143026062_T_2,1,11.0,0.9692565751304684,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.24339007_G_2,1,18.0,0.1933546395054593,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.2562205_G_2,1,7.0,1.453048970053789,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.36122695_C_1,1,14.0,0.9031077338750216,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.38202969_G_2,1,6.0,0.10743686106012125,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.47850751_C_1,1,19.0,0.6316169341006846,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.71892998_C_1,1,2.0,5.623320599039944,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_7.71892998_C_2,1,5.0,2.2429034078653,0.1
